Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Rent,-1.1786419880392751,< 1 year,-0.11095342154390785,-1.8601921475177234,-0.5421401014581031,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36918498550358164,-0.6823725196783053,-1.3728405136680384,-0.24742157918316363,0,0,0,0,0,1,1
Own Home,-0.9433951773051061,10+ years,-0.11095342154390785,-0.4341227023397134,-0.5421401014581031,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36949096225098876,-0.5951584771813044,-0.6738617027494311,-0.248812581553676,0,1,0,0,0,1,0
Rent,-0.9100601091313759,2 years,-0.11095342154390785,1.8068435686543023,-0.7693651797822005,-0.615556375627895,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36558631303745553,-0.3307666266232272,-0.6015824639044408,-0.2648091088145682,0,0,0,0,0,1,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.1770499170222909,-0.2155040513672129,0.3788416723603684,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3479306277478825,-0.10941391972371102,0.2253524009323278,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.40875006908465633,< 1 year,-0.11095342154390785,1.603119362200301,-0.5421401014581031,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3526167581135772,0.4927156553772413,3.1762235998104016,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,0.12251214703223716,10+ years,-0.11095342154390785,-0.6378469087937149,-0.2155040513672129,-0.13035431194729988,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.09596418733041068,-0.6419146145824459,-0.22238353651394102,0,0,0,0,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-1.656467941063722,-0.9255824211300175,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3712448154540318,-0.7210479723825955,-1.4027751868323788,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,1.3573912280457554,7 years,-0.11095342154390785,-0.026674289431710546,0.054325729142652664,-0.6245540958630474,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3662451278359267,-0.4747086515257481,0.10762612327761038,-0.22447004006970958,0,0,0,0,0,1,0
Rent,1.1826167002430423,9 years,-0.11095342154390785,-0.026674289431710546,-0.5705432362486152,0.9462229141886891,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35946471067885766,0.7505918577981198,0.7025463084344623,-0.22586104244022193,0,0,0,0,0,1,0
Home Mortgage,2.224152385848925,10+ years,-0.11095342154390785,-0.026674289431710546,-0.513736966667591,-0.39541215387449874,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.34785344442421223,-0.3190504152939522,0.0027289912647531942,-0.24533507562739507,0,0,0,0,0,1,0
Rent,-0.40875006908465633,7 years,-0.11095342154390785,-1.0452953217017178,-0.07348837741465196,1.1977841757631593,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3621144417459306,0.7818550135389912,0.044402751944521396,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.9295672971737811,6 years,-0.11095342154390785,0.1770499170222909,0.22474453788572568,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,business loan,Long Term,-0.3550121976946293,-0.23099950055914603,-1.2245087578480989,4.377661302770457,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,5 years,-0.11095342154390785,-1.2490195281557193,1.2188542555536521,-0.05312387992890814,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35524512593927704,0.38732953000218134,0.03517918318239966,-0.2265565436254781,1,0,0,1,1,0,0
Home Mortgage,0.3857110297461562,10+ years,-0.11095342154390785,-1.0452953217017178,-0.3717212927150301,-0.5907376639792662,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3532686815438635,-0.26835986831831365,0.20958848341161065,-0.24394407325688272,0,0,0,0,1,0,1
Own Home,0.17567540760856398,6 years,-0.11095342154390785,0.3807741234762923,0.23894610528098198,-0.964218034740052,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.3482593460102996,-0.578301479248368,0.35833949235710116,-0.3134941917825011,0,0,0,0,1,0,1
Home Mortgage,-0.7834362353573843,1 year,-0.11095342154390785,0.9919467428382966,0.3809617792335429,-0.17061910999960703,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3613315823201322,-0.2853364194280794,-0.22199068403057637,-0.24603057681265125,0,0,0,0,1,0,1
Home Mortgage,-0.645157434044133,10+ years,-0.11095342154390785,-1.0452953217017178,0.15373670090944522,-0.5264789452998859,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3593792577133656,-0.09058429437309054,-0.36898082984875274,-0.2397710661453456,0,0,0,0,1,0,0
Rent,-0.7967455699837848,10+ years,-0.11095342154390785,0.1770499170222909,-0.08768994480990826,1.43224976889084,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3660101321808235,0.28786128688017354,-0.4621388743461823,-0.22447004006970958,0,0,0,0,0,1,0
Rent,-0.5292995526581016,2 years,-0.11095342154390785,-1.0452953217017178,-0.41432599490079824,-1.05539493312293,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36604458902174775,-0.4914460962818552,-0.6719331383718966,-0.22794754599599049,0,0,0,0,0,1,0
Home Mortgage,-0.2995838939764627,3 years,-0.11095342154390785,-0.8415711152477163,-1.0391949602920663,-0.15652268163120156,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3582690582987871,-0.6839864875655013,-1.116844555206605,-0.2237745388844534,0,0,0,0,0,1,0
Home Mortgage,-0.17700961366950202,4 years,-0.11095342154390785,0.9919467428382966,-1.2664200386161637,1.3267514991336775,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3628883423930887,-0.6368227593063281,-0.43689983618801276,-0.24116206851585797,0,0,0,0,0,1,0
Rent,-0.780547196115661,3 years,-0.11095342154390785,-0.8415711152477163,-1.1812106342446274,-0.7311770806496038,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36722370211817473,-0.5139818701141851,-0.742954617840234,-0.2189060305876601,0,0,0,0,0,1,0
Home Mortgage,2.5345142168678993,8 years,-0.11095342154390785,0.5844983299302937,1.4034746316919815,1.127451995925051,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35259952969311503,0.7693019299719108,5.5378764560391165,-0.22516554125496577,0,0,0,0,0,1,1
Home Mortgage,-0.08372080806924062,10+ years,-0.11095342154390785,0.9919467428382966,-0.41432599490079824,-0.3139078047444096,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651149434536121,-0.2614855606506268,-0.0017989424911974757,-0.25020358392418834,0,1,0,0,0,1,0
Home Mortgage,-0.13560005120480154,5 years,-0.11095342154390785,1.8068435686543023,-0.5563416688533591,-0.19821211872074118,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.45396617534585826,-0.11793205826882114,-0.2230790376991972,0,0,0,0,0,1,0
Home Mortgage,-0.2801754765064242,10+ years,-0.11095342154390785,-0.8415711152477163,-0.9255824211300175,0.23060423148623202,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.364874434703961,-0.32628338249212707,-1.23775715661551,-0.2230790376991972,0,0,0,0,0,1,0
Home Mortgage,1.0063853064979218,< 1 year,-0.11095342154390785,2.621740394470308,-1.1102027972683468,0.8347261642747585,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3576281610575965,1.0057183371519234,2.5778655390240313,3.654340070104027,0,0,0,0,1,0,1
Home Mortgage,-0.3891688031129763,5 years,-0.11095342154390785,0.7882225363842952,-0.25810875355298124,-0.13972693719225035,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36450850305334576,-0.2904772060317409,-0.49685303314180407,-0.23142505192227142,0,0,0,0,0,1,0
Rent,-0.026903036315349297,3 years,-0.11095342154390785,-1.2490195281557193,-0.7125589102011761,-1.1471716795214848,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36037712782653114,-0.4992768293641767,-1.2020367903185658,4.064685769405175,0,0,0,0,0,1,1
Home Mortgage,-0.10177113016923826,8 years,-0.11095342154390785,0.3807741234762923,0.02592259435214058,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.36204552806408213,-0.7255909931021104,-0.8995875855460831,-0.23142505192227142,0,0,0,0,1,0,0
Rent,-0.40875006908465633,4 years,-0.11095342154390785,-0.6378469087937149,-1.0391949602920663,-0.07396859847367795,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36154176904977,-0.6258238670380292,-1.1307637589748978,-0.2265565436254781,1,0,0,1,0,1,0
Rent,0.42934293008910535,2 years,-0.11095342154390785,0.9919467428382966,-0.6557526406201519,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3581429462610044,1.3988091825667812,2.0740071327368543,4.029910710142366,0,0,0,0,1,0,1
Rent,-0.3624513632878088,10+ years,-0.11095342154390785,-0.8415711152477163,0.15373670090944522,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3574083264124999,-0.19142739902863573,-1.2743998797886664,-0.22168803532868483,0,0,0,0,0,1,0
Home Mortgage,1.212149101380658,10+ years,-0.11095342154390785,-0.6378469087937149,0.3667602118382866,0.7010350377807852,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34745029938539884,0.7162800960481002,-0.5830514757550872,-0.26341810644405583,0,0,0,0,1,0,0
Rent,-0.7981283579969173,6 years,-0.11095342154390785,0.1770499170222909,-1.1812106342446274,-0.8185299479325421,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36636710505279846,-0.296933077580525,-0.6931473465247766,-0.24394407325688272,0,0,0,0,0,1,1
Rent,0.9458142529940993,< 1 year,-0.11095342154390785,-1.4527437346097205,-0.4853338318770787,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,buy a car,Long Term,-0.3685847473346816,-0.8527357966601096,-0.4799990574946543,3.473509761937419,0,0,0,0,1,0,1
Home Mortgage,1.4663598620092158,5 years,3.5711291518158657,-0.026674289431710546,-0.32911659052926173,1.6448209094463162,3.6705373322392743,2.545731972691612,debt consolidation,Short Term,-0.3523211184184473,1.8678760718566823,0.4027803236655059,-0.22238353651394102,0,0,0,0,0,1,0
Rent,-0.5118912392784869,< 1 year,-0.11095342154390785,-1.2490195281557193,-1.8202811670311514,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36687568802484005,-0.7331826198307733,-0.7520104853521353,-0.22864304718124667,0,0,0,0,0,1,0
Home Mortgage,-0.7171364886562986,10+ years,-0.11095342154390785,-0.23039849588571198,-0.6273495058296397,1.0637931252613477,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3616382482043578,-0.3742839829891056,-1.2931824198133506,-0.22099253414342865,0,0,0,0,0,1,0
Home Mortgage,0.9886066034719322,< 1 year,-0.11095342154390785,1.3993951557462996,-0.11609307960042034,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,other,Long Term,2.76051988315993,3.436174645503916,2.793361645557239,-0.26759111355559295,0,0,0,0,1,0,0
Rent,-0.3198318613116174,5 years,-0.11095342154390785,0.1770499170222909,-0.7551636123869445,0.06939507727308421,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3582311557737704,-0.05776694733343773,-0.8488579573544136,-0.23490255784855232,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,< 1 year,-0.11095342154390785,0.3807741234762923,2.085149866664274,-0.5878134049028416,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3651921267772824,-0.43938068777267925,-0.09302842261109245,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.03831103742369254,1 year,14.617376871895187,-1.2490195281557193,-1.1102027972683468,-1.1629176899330016,9.687811647385626,-0.3370990397177327,debt consolidation,Short Term,-0.36584749589166116,-0.8114301740655738,-1.3709119492905038,-0.24324857207162653,0,0,0,0,0,1,1
Rent,-0.5744130115865498,2 years,-0.11095342154390785,0.5844983299302937,-0.7551636123869445,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3664911496801257,-0.4587483024190317,-0.38248078049149453,4.377661302770457,0,0,0,0,0,1,1
Rent,-0.40875006908465633,2 years,-0.11095342154390785,0.5844983299302937,-1.0107918255015542,0.2240059033137869,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.358384144147474,-0.014668027086461989,2.5011422170482005,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,0.8237832108351549,1 year,-0.11095342154390785,-0.8415711152477163,0.6223884249528964,-0.6035594153143584,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.6245685586813212,-0.4890549250065557,-0.2230790376991972,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,2 years,-0.11095342154390785,1.1956709492922981,-0.030883675228883585,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3526050427876629,0.4670714989473487,2.267785927366521,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.7333842478106056,9 years,-0.11095342154390785,-0.6378469087937149,-0.8119698819679689,-1.0673918934364666,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36601288872809745,-0.6495551726386525,-0.29854630475618676,-0.25089908510944453,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.7882225363842952,0.7502025315102014,-1.1063070334535008,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.35967903222940634,-0.5433321750257871,1.0556412907735044,-0.2265565436254781,1,0,0,1,1,0,0
Own Home,-0.08999273941452024,10+ years,-0.11095342154390785,1.1956709492922981,0.7786056663007136,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35641459112024526,0.8852685114963671,-0.22006211965304182,-0.23768456258957707,0,0,0,0,0,1,0
Home Mortgage,0.8484511612837153,< 1 year,-0.11095342154390785,-1.2490195281557193,0.7360009641149452,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,2.76051988315993,-0.725292110160037,-0.9050378761782459,-0.2265565436254781,0,0,0,0,0,1,0
Home Mortgage,-0.6654794793085625,1 year,-0.11095342154390785,1.1956709492922981,0.3525586444430308,0.6540969305540734,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36982036965022436,0.44931785218819226,-0.3004748691337213,-0.25576759340623784,0,0,0,0,0,1,0
Home Mortgage,-0.34059837415169675,3 years,-0.11095342154390785,-0.026674289431710546,-0.31491502313400543,-0.3576217288868585,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3577680558317488,0.13202372088313366,-0.5495950763361184,-0.26341810644405583,0,0,0,0,1,0,1
Rent,-1.0514501834741754,10+ years,-0.11095342154390785,-1.8601921475177234,-0.826171449363225,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36949992102962903,-0.697017783839899,-1.4221446812328344,-0.2397710661453456,0,1,0,0,0,1,1
Rent,-0.6883942520976156,1 year,-0.11095342154390785,0.7882225363842952,-0.996590258106298,0.6771910791576313,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3596087402739209,-0.025188706647443587,-0.1020004394978836,-0.2446395744421389,0,0,0,0,0,1,0
Rent,-0.20935697611956616,< 1 year,-0.11095342154390785,-1.2490195281557193,-0.25810875355298124,0.424130197543969,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36173817304303807,-0.6468652261599924,-0.8577461236160945,-0.23003404955175905,0,0,0,0,0,1,0
Rent,0.2171590480025394,4 years,-0.11095342154390785,-0.23039849588571198,-0.49953539927233476,-1.1629176899330016,7.682053542336842,-0.3370990397177327,other,Short Term,-0.36923598162814947,-0.8496871906509614,-0.5643527863555131,-0.23698906140432088,0,0,0,0,0,1,1
Home Mortgage,0.8095602484143634,6 years,-0.11095342154390785,1.603119362200301,-0.030883675228883585,0.45787164842579064,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35411563069378094,0.5807665701120475,1.3158297804904475,-0.24603057681265125,0,0,0,0,1,0,0
Home Mortgage,0.04900214854838905,1 year,-0.11095342154390785,-0.026674289431710546,0.6223884249528964,-0.43702660996207876,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36274431279802544,-0.008391485302921834,0.44068080621531525,-0.332272723784418,0,0,0,0,1,0,1
Rent,-0.2133571843004138,5 years,-0.11095342154390785,-1.0452953217017178,-1.3516294429877003,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36515077856817335,-0.6646188729191488,-0.3071829191425371,-0.23768456258957707,0,0,0,0,1,0,0
Home Mortgage,0.8947992523667462,< 1 year,-0.11095342154390785,0.5844983299302937,-0.28651188834349334,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3522811484829752,3.60474462483328,3.178068313562826,-0.22586104244022193,0,0,0,0,1,0,1
Home Mortgage,0.8116838157202454,10+ years,-0.11095342154390785,0.5844983299302937,0.3099539422572624,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3615362559552221,0.8416316019536594,0.7434654134882387,-0.2529855886652131,0,0,0,0,1,0,0
Rent,-0.605624512454398,10+ years,-0.11095342154390785,-0.026674289431710546,0.02592259435214058,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3684703506228132,-0.7448390545716335,-0.5583155413475789,-0.25576759340623784,0,0,0,0,0,1,1
Rent,-0.40875006908465633,5 years,-0.11095342154390785,-0.026674289431710546,-0.5421401014581031,-0.6394003342510489,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3678170489188899,-0.18317822982741153,-0.19784170399883944,-0.2265565436254781,1,0,0,1,0,1,0
